Time,Energy delta[Wh],GHI,temp,pressure,humidity,wind_speed,rain_1h,snow_1h,clouds_all,isSun,sunlightTime,dayLength,SunlightTime/daylength,weather_type,hour,month
2021-08-31 20:00,0,0,12.8,1020,90,3.8,0,0,32,0,0,825,0,2,20,8
2021-08-31 20:15,0,0,12.8,1020,90,3.8,0,0,32,0,0,825,0,2,20,8
2021-08-31 20:30,0,0,12.8,1020,90,3.8,0,0,32,0,0,825,0,2,20,8
2021-08-31 20:45,0,0,12.8,1020,90,3.8,0,0,32,0,0,825,0,2,20,8
2021-08-31 21:00,0,0,11.8,1020,91,3.1,0,0,38,0,0,825,0,2,21,8
2021-08-31 21:15,0,0,11.8,1020,91,3.1,0,0,38,0,0,825,0,2,21,8
2021-08-31 21:30,0,0,11.8,1020,91,3.1,0,0,38,0,0,825,0,2,21,8
2021-08-31 21:45,0,0,11.8,1020,91,3.1,0,0,38,0,0,825,0,2,21,8
2021-08-31 22:00,0,0,11.8,1021,94,2.9,0,0,39,0,0,825,0,2,22,8
2021-08-31 22:15,0,0,11.8,1021,94,2.9,0,0,39,0,0,825,0,2,22,8
2021-08-31 22:30,0,0,11.8,1021,94,2.9,0,0,39,0,0,825,0,2,22,8
2021-08-31 22:45,0,0,11.8,1021,94,2.9,0,0,39,0,0,825,0,2,22,8
2021-08-31 23:00,0,0,10.8,1021,96,2.6,0,0,22,0,0,825,0,2,23,8
2021-08-31 23:15,0,0,10.8,1021,96,2.6,0,0,22,0,0,825,0,2,23,8
2021-08-31 23:30,0,0,10.8,1021,96,2.6,0,0,22,0,0,825,0,2,23,8
2021-08-31 23:45,0,0,10.8,1021,96,2.6,0,0,22,0,0,825,0,2,23,8
2021-09-01 0:00,0,0,9.8,1021,96,2.5,0,0,20,0,0,825,0,2,0,9
2021-09-01 0:15,0,0,9.8,1021,96,2.5,0,0,20,0,0,825,0,2,0,9
2021-09-01 0:30,0,0,9.8,1021,96,2.5,0,0,20,0,0,825,0,2,0,9
2021-09-01 0:45,0,0,9.8,1021,96,2.5,0,0,20,0,0,825,0,2,0,9
2021-09-01 1:00,0,0,10.8,1021,97,2.3,0,0,27,0,0,825,0,2,1,9
2021-09-01 1:15,0,0,10.8,1021,97,2.3,0,0,27,0,0,825,0,2,1,9
2021-09-01 1:30,0,0,10.8,1021,97,2.3,0,0,27,0,0,825,0,2,1,9
2021-09-01 1:45,0,0,10.8,1021,97,2.3,0,0,27,0,0,825,0,2,1,9
2021-09-01 2:00,0,0,10.8,1021,98,2,0,0,36,0,0,825,0,2,2,9
2021-09-01 2:15,0,0,10.8,1021,98,2,0,0,36,0,0,825,0,2,2,9
2021-09-01 2:30,0,0,10.8,1021,98,2,0,0,36,0,0,825,0,2,2,9
2021-09-01 2:45,0,0,10.8,1021,98,2,0,0,36,0,0,825,0,2,2,9
2021-09-01 3:00,0,0,10.8,1021,98,2.1,0,0,76,0,0,825,0,3,3,9
2021-09-01 3:15,0,0,10.8,1021,98,2.1,0,0,76,0,0,825,0,3,3,9
2021-09-01 3:30,0,0,10.8,1021,98,2.1,0,0,76,0,0,825,0,3,3,9
2021-09-01 3:45,0,0,10.8,1021,98,2.1,0,0,76,0,0,825,0,3,3,9
2021-09-01 4:00,0,0,9.8,1022,97,2.3,0,0,18,1,15,825,0.02,2,4,9
2021-09-01 4:15,32,2,9.8,1022,97,2.3,0,0,18,1,30,825,0.04,2,4,9
2021-09-01 4:30,76,7.1,9.8,1022,97,2.3,0,0,18,1,45,825,0.05,2,4,9
2021-09-01 4:45,133,13.9,9.8,1022,97,2.3,0,0,18,1,60,825,0.07,2,4,9
2021-09-01 5:00,158,16.9,10.8,1022,96,2.6,0,0,56,1,75,825,0.09,3,5,9
2021-09-01 5:15,192,24.3,10.8,1022,96,2.6,0,0,56,1,90,825,0.11,3,5,9
2021-09-01 5:30,276,35.4,10.8,1022,96,2.6,0,0,56,1,105,825,0.13,3,5,9
2021-09-01 5:45,354,48.5,10.8,1022,96,2.6,0,0,56,1,120,825,0.15,3,5,9
2021-09-01 6:00,396,58,11.8,1022,92,3.1,0,0,97,1,135,825,0.16,4,6,9
2021-09-01 6:15,520,68.5,11.8,1022,92,3.1,0,0,97,1,150,825,0.18,4,6,9
2021-09-01 6:30,827,74.3,11.8,1022,92,3.1,0,0,97,1,165,825,0.2,4,6,9
2021-09-01 6:45,914,75.1,11.8,1022,92,3.1,0,0,97,1,180,825,0.22,4,6,9
2021-09-01 7:00,946,83.8,14.8,1023,86,3.9,0,0,95,1,195,825,0.24,4,7,9
2021-09-01 7:15,1474,93.6,14.8,1023,86,3.9,0,0,95,1,210,825,0.25,4,7,9
2021-09-01 7:30,1611,105.3,14.8,1023,86,3.9,0,0,95,1,225,825,0.27,4,7,9
2021-09-01 7:45,1891,107.4,14.8,1023,86,3.9,0,0,95,1,240,825,0.29,4,7,9
2021-09-01 8:00,1815,84.2,16.3,1023,80,4.5,0,0,98,1,255,825,0.31,4,8,9
2021-09-01 8:15,1668,103.5,16.3,1023,80,4.5,0,0,98,1,270,825,0.33,4,8,9
2021-09-01 8:30,2322,118.1,16.3,1023,80,4.5,0,0,98,1,285,825,0.35,4,8,9
2021-09-01 8:45,3002,125.7,16.3,1023,80,4.5,0,0,98,1,300,825,0.36,4,8,9
2021-09-01 9:00,3753,128.6,17,1024,76,4.9,0,0,93,1,315,825,0.38,4,9,9
2021-09-01 9:15,3207,139.3,17,1024,76,4.9,0,0,93,1,330,825,0.4,4,9,9
2021-09-01 9:30,3212,143.2,17,1024,76,4.9,0,0,93,1,345,825,0.42,4,9,9
2021-09-01 9:45,2853,142.3,17,1024,76,4.9,0,0,93,1,360,825,0.44,4,9,9
2021-09-01 10:00,3191,152.6,17.8,1024,69,3.8,0,0,97,1,375,825,0.45,4,10,9
2021-09-01 10:15,3362,165.2,17.8,1024,69,3.8,0,0,97,1,390,825,0.47,4,10,9
2021-09-01 10:30,3258,157.5,17.8,1024,69,3.8,0,0,97,1,405,825,0.49,4,10,9
2021-09-01 10:45,4069,157.2,17.8,1024,69,3.8,0,0,97,1,420,825,0.51,4,10,9
2021-09-01 11:00,3931,157.6,18.6,1024,67,4.4,0,0,94,1,435,825,0.53,4,11,9
2021-09-01 11:15,3799,168.8,18.6,1024,67,4.4,0,0,94,1,450,825,0.55,4,11,9
2021-09-01 11:30,3836,173,18.6,1024,67,4.4,0,0,94,1,465,825,0.56,4,11,9
2021-09-01 11:45,3150,165.8,18.6,1024,67,4.4,0,0,94,1,480,825,0.58,4,11,9
2021-09-01 12:00,3274,149.8,19.8,1024,67,4.5,0,0,92,1,495,825,0.6,4,12,9
2021-09-01 12:15,2750,144,19.8,1024,67,4.5,0,0,92,1,510,825,0.62,4,12,9
2021-09-01 12:30,2975,139.5,19.8,1024,67,4.5,0,0,92,1,525,825,0.64,4,12,9
2021-09-01 12:45,3196,134.9,19.8,1024,67,4.5,0,0,92,1,540,825,0.65,4,12,9
2021-09-01 13:00,2903,131.2,19.8,1024,65,4.7,0,0,66,1,555,825,0.67,3,13,9
2021-09-01 13:15,2877,136.9,19.8,1024,65,4.7,0,0,66,1,570,825,0.69,3,13,9
2021-09-01 13:30,2839,125.6,19.8,1024,65,4.7,0,0,66,1,585,825,0.71,3,13,9
2021-09-01 13:45,2633,113.4,19.8,1024,65,4.7,0,0,66,1,600,825,0.73,3,13,9
2021-09-01 14:00,2085,103.2,19.8,1024,65,4.6,0,0,40,1,615,825,0.75,2,14,9
2021-09-01 14:15,1844,106.2,19.8,1024,65,4.6,0,0,40,1,630,825,0.76,2,14,9
2021-09-01 14:30,1814,97.7,19.8,1024,65,4.6,0,0,40,1,645,825,0.78,2,14,9
2021-09-01 14:45,1590,87.7,19.8,1024,65,4.6,0,0,40,1,660,825,0.8,2,14,9
2021-09-01 15:00,1351,82.9,19.8,1023,65,4.7,0,0,47,1,675,825,0.82,2,15,9
2021-09-01 15:15,1094,71.7,19.8,1023,65,4.7,0,0,47,1,690,825,0.84,2,15,9
2021-09-01 15:30,961,64.1,19.8,1023,65,4.7,0,0,47,1,705,825,0.85,2,15,9
2021-09-01 15:45,705,55.9,19.8,1023,65,4.7,0,0,47,1,720,825,0.87,2,15,9
2021-09-01 16:00,514,46.3,19.8,1023,67,4.1,0,0,84,1,735,825,0.89,3,16,9
2021-09-01 16:15,351,36.9,19.8,1023,67,4.1,0,0,84,1,750,825,0.91,3,16,9
2021-09-01 16:30,224,27.9,19.8,1023,67,4.1,0,0,84,1,765,825,0.93,3,16,9
2021-09-01 16:45,172,18.8,19.8,1023,67,4.1,0,0,84,1,780,825,0.95,3,16,9
2021-09-01 17:00,114,11.7,18.5,1023,70,3.9,0,0,60,1,795,825,0.96,3,17,9
2021-09-01 17:15,57,5.6,18.5,1023,70,3.9,0,0,60,1,810,825,0.98,3,17,9
2021-09-01 17:30,26,1.2,18.5,1023,70,3.9,0,0,60,1,825,825,1,3,17,9
2021-09-01 17:45,0,0,18.5,1023,70,3.9,0,0,60,0,0,825,0,3,17,9
2021-09-01 18:00,0,0,16.9,1023,78,3.7,0,0,24,0,0,825,0,2,18,9
2021-09-01 18:15,0,0,16.9,1023,78,3.7,0,0,24,0,0,825,0,2,18,9
2021-09-01 18:30,0,0,16.9,1023,78,3.7,0,0,24,0,0,825,0,2,18,9
2021-09-01 18:45,0,0,16.9,1023,78,3.7,0,0,24,0,0,825,0,2,18,9
2021-09-01 19:00,0,0,15.7,1024,84,3.2,0,0,45,0,0,825,0,2,19,9
2021-09-01 19:15,0,0,15.7,1024,84,3.2,0,0,45,0,0,825,0,2,19,9
2021-09-01 19:30,0,0,15.7,1024,84,3.2,0,0,45,0,0,825,0,2,19,9
2021-09-01 19:45,0,0,15.7,1024,84,3.2,0,0,45,0,0,825,0,2,19,9
2021-09-01 20:00,0,0,12.8,1024,88,2.5,0,0,65,0,0,825,0,3,20,9
2021-09-01 20:15,0,0,12.8,1024,88,2.5,0,0,65,0,0,825,0,3,20,9
2021-09-01 20:30,0,0,12.8,1024,88,2.5,0,0,65,0,0,825,0,3,20,9
2021-09-01 20:45,0,0,12.8,1024,88,2.5,0,0,65,0,0,825,0,3,20,9
2021-09-01 21:00,0,0,12.8,1024,91,2,0,0,49,0,0,825,0,2,21,9
2021-09-01 21:15,0,0,12.8,1024,91,2,0,0,49,0,0,825,0,2,21,9
2021-09-01 21:30,0,0,12.8,1024,91,2,0,0,49,0,0,825,0,2,21,9
2021-09-01 21:45,0,0,12.8,1024,91,2,0,0,49,0,0,825,0,2,21,9
2021-09-01 22:00,0,0,11.8,1024,93,2.2,0,0,55,0,0,825,0,3,22,9
2021-09-01 22:15,0,0,11.8,1024,93,2.2,0,0,55,0,0,825,0,3,22,9
2021-09-01 22:30,0,0,11.8,1024,93,2.2,0,0,55,0,0,825,0,3,22,9
2021-09-01 22:45,0,0,11.8,1024,93,2.2,0,0,55,0,0,825,0,3,22,9
2021-09-01 23:00,0,0,11.8,1024,95,2.2,0,0,69,0,0,825,0,3,23,9
2021-09-01 23:15,0,0,11.8,1024,95,2.2,0,0,69,0,0,825,0,3,23,9
2021-09-01 23:30,0,0,11.8,1024,95,2.2,0,0,69,0,0,825,0,3,23,9
2021-09-01 23:45,0,0,11.8,1024,95,2.2,0,0,69,0,0,825,0,3,23,9
2021-09-02 0:00,0,0,13.8,1024,95,2.2,0,0,54,0,0,810,0,3,0,9
2021-09-02 0:15,0,0,13.8,1024,95,2.2,0,0,54,0,0,810,0,3,0,9
2021-09-02 0:30,0,0,13.8,1024,95,2.2,0,0,54,0,0,810,0,3,0,9
2021-09-02 0:45,0,0,13.8,1024,95,2.2,0,0,54,0,0,810,0,3,0,9
2021-09-02 1:00,0,0,12.8,1024,96,2.4,0,0,60,0,0,810,0,3,1,9
2021-09-02 1:15,0,0,12.8,1024,96,2.4,0,0,60,0,0,810,0,3,1,9
2021-09-02 1:30,0,0,12.8,1024,96,2.4,0,0,60,0,0,810,0,3,1,9
2021-09-02 1:45,0,0,12.8,1024,96,2.4,0,0,60,0,0,810,0,3,1,9
2021-09-02 2:00,0,0,11.8,1025,97,2.3,0,0,65,0,0,810,0,3,2,9
2021-09-02 2:15,0,0,11.8,1025,97,2.3,0,0,65,0,0,810,0,3,2,9
2021-09-02 2:30,0,0,11.8,1025,97,2.3,0,0,65,0,0,810,0,3,2,9
2021-09-02 2:45,0,0,11.8,1025,97,2.3,0,0,65,0,0,810,0,3,2,9
2021-09-02 3:00,0,0,10.8,1024,96,2.3,0,0,74,0,0,810,0,3,3,9
2021-09-02 3:15,0,0,10.8,1024,96,2.3,0,0,74,0,0,810,0,3,3,9
2021-09-02 3:30,0,0,10.8,1024,96,2.3,0,0,74,0,0,810,0,3,3,9
2021-09-02 3:45,0,0,10.8,1024,96,2.3,0,0,74,0,0,810,0,3,3,9
2021-09-02 4:00,0,0,10.8,1024,96,2.3,0,0,48,0,0,810,0,2,4,9
2021-09-02 4:15,27,1.4,10.8,1024,96,2.3,0,0,48,1,15,810,0.02,2,4,9
2021-09-02 4:30,60,5.7,10.8,1024,96,2.3,0,0,48,1,30,810,0.04,2,4,9
2021-09-02 4:45,103,11.7,10.8,1024,96,2.3,0,0,48,1,45,810,0.06,2,4,9
2021-09-02 5:00,149,15.1,10.8,1025,96,2.5,0,0,20,1,60,810,0.07,2,5,9
2021-09-02 5:15,199,25.1,10.8,1025,96,2.5,0,0,20,1,75,810,0.09,2,5,9
2021-09-02 5:30,287,30.9,10.8,1025,96,2.5,0,0,20,1,90,810,0.11,2,5,9
2021-09-02 5:45,399,42.9,10.8,1025,96,2.5,0,0,20,1,105,810,0.13,2,5,9
2021-09-02 6:00,428,43.7,13.8,1025,94,2.9,0,0,4,1,120,810,0.15,1,6,9
2021-09-02 6:15,411,40.4,13.8,1025,94,2.9,0,0,4,1,135,810,0.17,1,6,9
2021-09-02 6:30,634,46,13.8,1025,94,2.9,0,0,4,1,150,810,0.19,1,6,9
2021-09-02 6:45,885,74.9,13.8,1025,94,2.9,0,0,4,1,165,810,0.2,1,6,9
2021-09-02 7:00,1261,94.1,15.8,1025,89,3.7,0,0,21,1,180,810,0.22,2,7,9
2021-09-02 7:15,1815,103,15.8,1025,89,3.7,0,0,21,1,195,810,0.24,2,7,9
2021-09-02 7:30,1673,111.6,15.8,1025,89,3.7,0,0,21,1,210,810,0.26,2,7,9
2021-09-02 7:45,1809,119.8,15.8,1025,89,3.7,0,0,21,1,225,810,0.28,2,7,9
2021-09-02 8:00,2767,127.6,17.8,1026,81,3.5,0,0,16,1,240,810,0.3,2,8,9
2021-09-02 8:15,3199,134.8,17.8,1026,81,3.5,0,0,16,1,255,810,0.31,2,8,9
2021-09-02 8:30,3343,141.5,17.8,1026,81,3.5,0,0,16,1,270,810,0.33,2,8,9
2021-09-02 8:45,2783,147.6,17.8,1026,81,3.5,0,0,16,1,285,810,0.35,2,8,9
2021-09-02 9:00,3501,153.2,18.5,1026,75,3.4,0,0,16,1,300,810,0.37,2,9,9
2021-09-02 9:15,3363,158.2,18.5,1026,75,3.4,0,0,16,1,315,810,0.39,2,9,9
2021-09-02 9:30,3822,162.6,18.5,1026,75,3.4,0,0,16,1,330,810,0.41,2,9,9
2021-09-02 9:45,3855,166.2,18.5,1026,75,3.4,0,0,16,1,345,810,0.43,2,9,9
2021-09-02 10:00,3831,169.2,19.5,1026,69,3.5,0,0,8,1,360,810,0.44,1,10,9
2021-09-02 10:15,3226,171.4,19.5,1026,69,3.5,0,0,8,1,375,810,0.46,1,10,9
2021-09-02 10:30,3363,172.9,19.5,1026,69,3.5,0,0,8,1,390,810,0.48,1,10,9
2021-09-02 10:45,3860,173.7,19.5,1026,69,3.5,0,0,8,1,405,810,0.5,1,10,9
2021-09-02 11:00,2959,173.8,20,1025,66,4.1,0,0,15,1,420,810,0.52,2,11,9
2021-09-02 11:15,2214,173.1,20,1025,66,4.1,0,0,15,1,435,810,0.54,2,11,9
2021-09-02 11:30,3517,171.6,20,1025,66,4.1,0,0,15,1,450,810,0.56,2,11,9
2021-09-02 11:45,3762,169.5,20,1025,66,4.1,0,0,15,1,465,810,0.57,2,11,9
2021-09-02 12:00,3769,166.7,20.4,1026,64,4.4,0,0,27,1,480,810,0.59,2,12,9
2021-09-02 12:15,3405,163.3,20.4,1026,64,4.4,0,0,27,1,495,810,0.61,2,12,9
2021-09-02 12:30,3558,159.3,20.4,1026,64,4.4,0,0,27,1,510,810,0.63,2,12,9
2021-09-02 12:45,3353,154.6,20.4,1026,64,4.4,0,0,27,1,525,810,0.65,2,12,9
2021-09-02 13:00,3267,149.2,20.8,1025,62,4.6,0,0,46,1,540,810,0.67,2,13,9
2021-09-02 13:15,3164,143.3,20.8,1025,62,4.6,0,0,46,1,555,810,0.69,2,13,9
2021-09-02 13:30,2874,136.8,20.8,1025,62,4.6,0,0,46,1,570,810,0.7,2,13,9
2021-09-02 13:45,2667,129.7,20.8,1025,62,4.6,0,0,46,1,585,810,0.72,2,13,9
2021-09-02 14:00,2451,122.2,20.8,1025,61,4.4,0,0,18,1,600,810,0.74,2,14,9
2021-09-02 14:15,2230,114.2,20.8,1025,61,4.4,0,0,18,1,615,810,0.76,2,14,9
2021-09-02 14:30,2026,105.7,20.8,1025,61,4.4,0,0,18,1,630,810,0.78,2,14,9
2021-09-02 14:45,1397,97,20.8,1025,61,4.4,0,0,18,1,645,810,0.8,2,14,9
2021-09-02 15:00,1474,87.7,20.8,1025,62,3.6,0,0,10,1,660,810,0.81,1,15,9
2021-09-02 15:15,1207,78.1,20.8,1025,62,3.6,0,0,10,1,675,810,0.83,1,15,9
2021-09-02 15:30,942,68.2,20.8,1025,62,3.6,0,0,10,1,690,810,0.85,1,15,9
2021-09-02 15:45,678,58.3,20.8,1025,62,3.6,0,0,10,1,705,810,0.87,1,15,9
2021-09-02 16:00,456,48.4,19.6,1025,64,2.9,0,0,1,1,720,810,0.89,1,16,9
2021-09-02 16:15,287,38.6,19.6,1025,64,2.9,0,0,1,1,735,810,0.91,1,16,9
2021-09-02 16:30,173,29.1,19.6,1025,64,2.9,0,0,1,1,750,810,0.93,1,16,9
2021-09-02 16:45,109,20.1,19.6,1025,64,2.9,0,0,1,1,765,810,0.94,1,16,9
2021-09-02 17:00,77,12,18.1,1025,74,1.4,0,0,1,1,780,810,0.96,1,17,9
2021-09-02 17:15,48,5.2,18.1,1025,74,1.4,0,0,1,1,795,810,0.98,1,17,9
2021-09-02 17:30,18,0.8,18.1,1025,74,1.4,0,0,1,1,810,810,1,1,17,9
2021-09-02 17:45,0,0,18.1,1025,74,1.4,0,0,1,0,0,810,0,1,17,9
2021-09-02 18:00,0,0,16.3,1024,78,2,0,0,0,0,0,810,0,1,18,9
2021-09-02 18:15,0,0,16.3,1024,78,2,0,0,0,0,0,810,0,1,18,9
2021-09-02 18:30,0,0,16.3,1024,78,2,0,0,0,0,0,810,0,1,18,9
2021-09-02 18:45,0,0,16.3,1024,78,2,0,0,0,0,0,810,0,1,18,9
2021-09-02 19:00,0,0,15.8,1024,81,1.2,0,0,0,0,0,810,0,1,19,9
2021-09-02 19:15,0,0,15.8,1024,81,1.2,0,0,0,0,0,810,0,1,19,9
2021-09-02 19:30,0,0,15.8,1024,81,1.2,0,0,0,0,0,810,0,1,19,9
2021-09-02 19:45,0,0,15.8,1024,81,1.2,0,0,0,0,0,810,0,1,19,9
2021-09-02 20:00,0,0,14,1024,87,1.6,0,0,1,0,0,810,0,1,20,9
2021-09-02 20:15,0,0,14,1024,87,1.6,0,0,1,0,0,810,0,1,20,9
2021-09-02 20:30,0,0,14,1024,87,1.6,0,0,1,0,0,810,0,1,20,9
2021-09-02 20:45,0,0,14,1024,87,1.6,0,0,1,0,0,810,0,1,20,9
2021-09-02 21:00,0,0,11.4,1024,97,1.8,0,0,0,0,0,810,0,1,21,9
2021-09-02 21:15,0,0,11.4,1024,97,1.8,0,0,0,0,0,810,0,1,21,9
2021-09-02 21:30,0,0,11.4,1024,97,1.8,0,0,0,0,0,810,0,1,21,9
2021-09-02 21:45,0,0,11.4,1024,97,1.8,0,0,0,0,0,810,0,1,21,9
2021-09-02 22:00,0,0,11.7,1024,98,2.2,0,0,2,0,0,810,0,1,22,9
2021-09-02 22:15,0,0,11.7,1024,98,2.2,0,0,2,0,0,810,0,1,22,9
2021-09-02 22:30,0,0,11.7,1024,98,2.2,0,0,2,0,0,810,0,1,22,9
2021-09-02 22:45,0,0,11.7,1024,98,2.2,0,0,2,0,0,810,0,1,22,9
2021-09-02 23:00,0,0,10.8,1023,97,2.6,0,0,0,0,0,810,0,1,23,9
2021-09-02 23:15,0,0,10.8,1023,97,2.6,0,0,0,0,0,810,0,1,23,9
2021-09-02 23:30,0,0,10.8,1023,97,2.6,0,0,0,0,0,810,0,1,23,9
2021-09-02 23:45,0,0,10.8,1023,97,2.6,0,0,0,0,0,810,0,1,23,9
2021-09-03 0:00,0,0,11.8,1023,98,2.7,0,0,0,0,0,810,0,1,0,9
2021-09-03 0:15,0,0,11.8,1023,98,2.7,0,0,0,0,0,810,0,1,0,9
2021-09-03 0:30,0,0,11.8,1023,98,2.7,0,0,0,0,0,810,0,1,0,9
2021-09-03 0:45,0,0,11.8,1023,98,2.7,0,0,0,0,0,810,0,1,0,9
2021-09-03 1:00,0,0,10.8,1022,97,2.8,0,0,0,0,0,810,0,1,1,9
2021-09-03 1:15,0,0,10.8,1022,97,2.8,0,0,0,0,0,810,0,1,1,9
2021-09-03 1:30,0,0,10.8,1022,97,2.8,0,0,0,0,0,810,0,1,1,9
2021-09-03 1:45,0,0,10.8,1022,97,2.8,0,0,0,0,0,810,0,1,1,9
2021-09-03 2:00,0,0,8.8,1021,98,2.9,0,0,0,0,0,810,0,1,2,9
2021-09-03 2:15,0,0,8.8,1021,98,2.9,0,0,0,0,0,810,0,1,2,9
2021-09-03 2:30,0,0,8.8,1021,98,2.9,0,0,0,0,0,810,0,1,2,9
2021-09-03 2:45,0,0,8.8,1021,98,2.9,0,0,0,0,0,810,0,1,2,9
2021-09-03 3:00,0,0,10.8,1021,98,3.5,0,0,1,0,0,810,0,1,3,9
2021-09-03 3:15,0,0,10.8,1021,98,3.5,0,0,1,0,0,810,0,1,3,9
2021-09-03 3:30,0,0,10.8,1021,98,3.5,0,0,1,0,0,810,0,1,3,9
2021-09-03 3:45,0,0,10.8,1021,98,3.5,0,0,1,0,0,810,0,1,3,9
2021-09-03 4:00,0,0,10.8,1020,98,4,0,0,1,0,0,810,0,1,4,9
2021-09-03 4:15,0,1.1,10.8,1020,98,4,0,0,1,1,15,810,0.02,1,4,9
2021-09-03 4:30,21,5.5,10.8,1020,98,4,0,0,1,1,30,810,0.04,1,4,9
2021-09-03 4:45,99,11.5,10.8,1020,98,4,0,0,1,1,45,810,0.06,1,4,9
2021-09-03 5:00,152,7.1,10.8,1020,98,4.4,0,0,8,1,60,810,0.07,1,5,9
2021-09-03 5:15,183,3.2,10.8,1020,98,4.4,0,0,8,1,75,810,0.09,1,5,9
2021-09-03 5:30,208,6.5,10.8,1020,98,4.4,0,0,8,1,90,810,0.11,1,5,9
2021-09-03 5:45,335,18,10.8,1020,98,4.4,0,0,8,1,105,810,0.13,1,5,9
2021-09-03 6:00,457,34.3,11.8,1019,96,5.3,0,0,45,1,120,810,0.15,2,6,9
2021-09-03 6:15,639,59.3,11.8,1019,96,5.3,0,0,45,1,135,810,0.17,2,6,9
2021-09-03 6:30,662,68.5,11.8,1019,96,5.3,0,0,45,1,150,810,0.19,2,6,9
2021-09-03 6:45,1075,82,11.8,1019,96,5.3,0,0,45,1,165,810,0.2,2,6,9
2021-09-03 7:00,1216,95.3,13.1,1019,93,6.2,0,0,86,1,180,810,0.22,4,7,9
2021-09-03 7:15,1556,104.4,13.1,1019,93,6.2,0,0,86,1,195,810,0.24,4,7,9
2021-09-03 7:30,2016,113.3,13.1,1019,93,6.2,0,0,86,1,210,810,0.26,4,7,9
2021-09-03 7:45,2066,121.6,13.1,1019,93,6.2,0,0,86,1,225,810,0.28,4,7,9
2021-09-03 8:00,1994,129.2,14,1019,87,6.1,0,0,89,1,240,810,0.3,4,8,9
2021-09-03 8:15,2815,123.4,14,1019,87,6.1,0,0,89,1,255,810,0.31,4,8,9
2021-09-03 8:30,2435,113.8,14,1019,87,6.1,0,0,89,1,270,810,0.33,4,8,9
2021-09-03 8:45,2588,117.2,14,1019,87,6.1,0,0,89,1,285,810,0.35,4,8,9
2021-09-03 9:00,2843,125.7,14.7,1019,83,5.7,0,0,77,1,300,810,0.37,3,9,9
2021-09-03 9:15,3140,135.4,14.7,1019,83,5.7,0,0,77,1,315,810,0.39,3,9,9
2021-09-03 9:30,3243,157.4,14.7,1019,83,5.7,0,0,77,1,330,810,0.41,3,9,9
2021-09-03 9:45,3847,167.8,14.7,1019,83,5.7,0,0,77,1,345,810,0.43,3,9,9
2021-09-03 10:00,3547,149.9,16.8,1019,73,5,0,0,50,1,360,810,0.44,2,10,9
2021-09-03 10:15,2960,142.8,16.8,1019,73,5,0,0,50,1,375,810,0.46,2,10,9
2021-09-03 10:30,3534,139.2,16.8,1019,73,5,0,0,50,1,390,810,0.48,2,10,9
2021-09-03 10:45,2885,131.7,16.8,1019,73,5,0,0,50,1,405,810,0.5,2,10,9
2021-09-03 11:00,2197,115.1,17.6,1018,69,5.1,0,0,52,1,420,810,0.52,3,11,9
2021-09-03 11:15,2271,100.9,17.6,1018,69,5.1,0,0,52,1,435,810,0.54,3,11,9
2021-09-03 11:30,1422,95.6,17.6,1018,69,5.1,0,0,52,1,450,810,0.56,3,11,9
2021-09-03 11:45,1382,93.7,17.6,1018,69,5.1,0,0,52,1,465,810,0.57,3,11,9
2021-09-03 12:00,1146,85.7,16.8,1019,65,5,0,0,33,1,480,810,0.59,2,12,9
2021-09-03 12:15,823,82.9,16.8,1019,65,5,0,0,33,1,495,810,0.61,2,12,9
2021-09-03 12:30,906,74.4,16.8,1019,65,5,0,0,33,1,510,810,0.63,2,12,9
2021-09-03 12:45,888,65.6,16.8,1019,65,5,0,0,33,1,525,810,0.65,2,12,9
2021-09-03 13:00,778,66.4,18.2,1018,64,4.3,0,0,28,1,540,810,0.67,2,13,9
2021-09-03 13:15,841,78.2,18.2,1018,64,4.3,0,0,28,1,555,810,0.69,2,13,9
2021-09-03 13:30,880,81.9,18.2,1018,64,4.3,0,0,28,1,570,810,0.7,2,13,9
2021-09-03 13:45,1074,83.8,18.2,1018,64,4.3,0,0,28,1,585,810,0.72,2,13,9
2021-09-03 14:00,895,79.3,19.1,1018,62,4,0,0,22,1,600,810,0.74,2,14,9
2021-09-03 14:15,953,79.4,19.1,1018,62,4,0,0,22,1,615,810,0.76,2,14,9
2021-09-03 14:30,763,92,19.1,1018,62,4,0,0,22,1,630,810,0.78,2,14,9
2021-09-03 14:45,652,78.4,19.1,1018,62,4,0,0,22,1,645,810,0.8,2,14,9
2021-09-03 15:00,853,62.5,17.8,1018,62,3.7,0,0,21,1,660,810,0.81,2,15,9
2021-09-03 15:15,968,54.5,17.8,1018,62,3.7,0,0,21,1,675,810,0.83,2,15,9
2021-09-03 15:30,897,57.2,17.8,1018,62,3.7,0,0,21,1,690,810,0.85,2,15,9
2021-09-03 15:45,465,52.1,17.8,1018,62,3.7,0,0,21,1,705,810,0.87,2,15,9
2021-09-03 16:00,242,36.7,18.8,1017,64,3.1,0,0,8,1,720,810,0.89,1,16,9
2021-09-03 16:15,234,29.7,18.8,1017,64,3.1,0,0,8,1,735,810,0.91,1,16,9
2021-09-03 16:30,107,23.9,18.8,1017,64,3.1,0,0,8,1,750,810,0.93,1,16,9
2021-09-03 16:45,118,16.3,18.8,1017,64,3.1,0,0,8,1,765,810,0.94,1,16,9
